Time,Difference
10/8/16 9:54,0.438
10/8/16 10:00,0.455
10/8/16 10:06,0.468
10/8/16 10:12,0.477
10/8/16 10:18,0.488
10/8/16 10:24,0.5
10/8/16 10:30,0.506
10/8/16 10:36,0.513
10/8/16 10:42,0.521
10/8/16 10:48,0.524
10/8/16 10:54,0.532
10/8/16 11:00,0.531
10/8/16 11:06,0.532
10/8/16 11:12,0.531
10/8/16 11:18,0.526
10/8/16 11:24,0.525
10/8/16 11:30,0.517
10/8/16 11:36,0.515
10/8/16 11:42,0.504
10/8/16 11:48,0.493
10/8/16 11:54,0.487
10/8/16 12:00,0.475
10/8/16 12:06,0.463
10/8/16 12:12,0.457
10/8/16 12:18,0.439
10/8/16 12:24,0.421
10/8/16 12:30,0.411
10/8/16 12:36,0.395
10/8/16 12:42,0.387
10/8/16 12:48,0.376
10/8/16 12:54,0.355
10/8/16 13:00,0.334
10/8/16 13:06,0.314
10/8/16 13:12,0.305
10/8/16 13:18,0.292
10/8/16 13:24,0.283
10/8/16 13:30,0.267
10/8/16 13:36,0.25
10/8/16 13:42,0.235
10/8/16 13:48,0.218
10/8/16 13:54,0.205
10/8/16 14:00,0.187
10/8/16 14:06,0.172
10/8/16 14:12,0.159
10/8/16 14:18,0.149
10/8/16 14:24,0.138
10/8/16 14:30,0.128
10/8/16 14:36,0.109
10/8/16 14:42,0.091
10/8/16 14:48,0.078
10/8/16 14:54,0.064
10/8/16 15:00,0.054
10/8/16 15:06,0.042
10/8/16 15:12,0.03
10/8/16 15:18,0.014
10/8/16 15:24,-0.001
10/8/16 15:30,-0.011
10/8/16 15:36,-0.015
10/8/16 15:42,-0.022
10/8/16 15:48,-0.03
10/8/16 15:54,-0.041
10/8/16 16:00,-0.049
10/8/16 16:06,-0.05
10/8/16 16:12,-0.048
10/8/16 16:18,-0.047
10/8/16 16:24,-0.051
10/8/16 16:30,-0.057
10/8/16 16:36,-0.056
10/8/16 16:42,-0.048
10/8/16 16:48,-0.04
10/8/16 16:54,-0.035
10/8/16 17:00,-0.03
10/8/16 17:06,-0.027
10/8/16 17:12,-0.019
10/8/16 17:18,-0.009
10/8/16 17:24,0.001
10/8/16 17:30,0.005
10/8/16 17:36,0.017
10/8/16 17:42,0.03
10/8/16 17:48,0.038
10/8/16 17:54,0.047
10/8/16 18:00,0.056
10/8/16 18:06,0.073
10/8/16 18:12,0.085
10/8/16 18:18,0.094
10/8/16 18:24,0.105
10/8/16 18:30,0.115
10/8/16 18:36,0.13
10/8/16 18:42,0.146
10/8/16 18:48,0.159
10/8/16 18:54,0.175
10/8/16 19:00,0.185
10/8/16 19:06,0.192
10/8/16 19:12,0.196
10/8/16 19:18,0.208
10/8/16 19:24,0.217
10/8/16 19:30,0.222
10/8/16 19:36,0.225
10/8/16 19:42,0.227
10/8/16 19:48,0.229
10/8/16 19:54,0.23
10/8/16 20:00,0.233
10/8/16 20:06,0.235
10/8/16 20:12,0.232
10/8/16 20:18,0.227
10/8/16 20:24,0.223
10/8/16 20:30,0.221
10/8/16 20:36,0.219
10/8/16 20:42,0.217
10/8/16 20:48,0.211
10/8/16 20:54,0.206
10/8/16 21:00,0.204
10/8/16 21:06,0.199
10/8/16 21:12,0.192
10/8/16 21:18,0.187
10/8/16 21:24,0.188
10/8/16 21:30,0.192
10/8/16 21:36,0.196
10/8/16 21:42,0.199
10/8/16 21:48,0.202
10/8/16 21:54,0.204
10/8/16 22:00,0.208
10/8/16 22:06,0.21
10/8/16 22:12,0.212
10/8/16 22:18,0.218
10/8/16 22:24,0.231
10/8/16 22:30,0.244
10/8/16 22:36,0.253
10/8/16 22:42,0.257
10/8/16 22:48,0.259
10/8/16 22:54,0.264
10/8/16 23:00,0.274
10/8/16 23:06,0.277
10/8/16 23:12,0.28
10/8/16 23:18,0.279
10/8/16 23:24,0.278
10/8/16 23:30,0.279
10/8/16 23:36,0.281
10/8/16 23:42,0.284
10/8/16 23:48,0.284
10/8/16 23:54,0.278
10/9/16 0:00,0.275
10/9/16 0:06,0.274
10/9/16 0:12,0.273
10/9/16 0:18,0.27
10/9/16 0:24,0.264
10/9/16 0:30,0.257
10/9/16 0:36,0.251
10/9/16 0:42,0.248
10/9/16 0:48,0.243
10/9/16 0:54,0.237
10/9/16 1:00,0.23
10/9/16 1:06,0.223
10/9/16 1:12,0.216
10/9/16 1:18,0.212
10/9/16 1:24,0.207
10/9/16 1:30,0.203
10/9/16 1:36,0.199
10/9/16 1:42,0.196
10/9/16 1:48,0.191
10/9/16 1:54,0.187
10/9/16 2:00,0.184
10/9/16 2:06,0.181
10/9/16 2:12,0.175
10/9/16 2:18,0.171
10/9/16 2:24,0.167
10/9/16 2:30,0.163
10/9/16 2:36,0.158
10/9/16 2:42,0.155
10/9/16 2:48,0.149
10/9/16 2:54,0.144
10/9/16 3:00,0.137
10/9/16 3:06,0.135
10/9/16 3:12,0.13
10/9/16 3:18,0.124
10/9/16 3:24,0.119
10/9/16 3:30,0.118
10/9/16 3:36,0.115
10/9/16 3:42,0.111
10/9/16 3:48,0.106
10/9/16 3:54,0.098
10/9/16 4:00,0.092
10/9/16 4:06,0.09
10/9/16 4:12,0.086
10/9/16 4:18,0.081
10/9/16 4:24,0.081
10/9/16 4:30,0.082
10/9/16 4:36,0.079
10/9/16 4:42,0.074
10/9/16 4:48,0.072
10/9/16 4:54,0.075
10/9/16 5:00,0.082
10/9/16 5:06,0.084
10/9/16 5:12,0.083
10/9/16 5:18,0.081
10/9/16 5:24,0.084
10/9/16 5:30,0.09
10/9/16 5:36,0.094
10/9/16 5:42,0.096
10/9/16 5:48,0.1
10/9/16 5:54,0.105
10/9/16 6:00,0.111
