Time,Difference
10/8/16 9:54,0.247
10/8/16 10:00,0.253
10/8/16 10:06,0.238
10/8/16 10:12,0.285
10/8/16 10:18,0.274
10/8/16 10:24,0.25
10/8/16 10:30,0.248
10/8/16 10:36,0.175
10/8/16 10:42,0.183
10/8/16 10:48,0.179
10/8/16 10:54,0.186
10/8/16 11:00,0.229
10/8/16 11:06,0.241
10/8/16 11:12,0.237
10/8/16 11:18,0.254
10/8/16 11:24,0.237
10/8/16 11:30,0.242
10/8/16 11:36,0.237
10/8/16 11:42,0.236
10/8/16 11:48,0.251
10/8/16 11:54,0.216
10/8/16 12:00,0.221
10/8/16 12:06,0.211
10/8/16 12:12,0.18
10/8/16 12:18,0.162
10/8/16 12:24,0.175
10/8/16 12:30,0.172
10/8/16 12:36,0.176
10/8/16 12:42,0.224
10/8/16 12:48,0.234
10/8/16 12:54,0.235
10/8/16 13:00,0.229
10/8/16 13:06,0.216
10/8/16 13:12,0.227
10/8/16 13:18,0.193
10/8/16 13:24,0.204
10/8/16 13:30,0.221
10/8/16 13:36,0.202
10/8/16 13:42,0.206
10/8/16 13:48,0.159
10/8/16 13:54,0.185
10/8/16 14:00,0.194
10/8/16 14:06,0.18
10/8/16 14:12,0.257
10/8/16 14:18,0.257
10/8/16 14:24,0.229
10/8/16 14:30,0.249
10/8/16 14:36,0.181
10/8/16 14:42,0.22
10/8/16 14:48,0.198
10/8/16 14:54,0.211
10/8/16 15:00,0.257
10/8/16 15:06,0.219
10/8/16 15:12,0.229
10/8/16 15:18,0.214
10/8/16 15:24,0.239
10/8/16 15:30,0.203
10/8/16 15:36,0.223
10/8/16 15:42,0.231
10/8/16 15:48,0.22
10/8/16 15:54,0.243
10/8/16 16:00,0.247
10/8/16 16:06,0.282
10/8/16 16:12,0.293
10/8/16 16:18,0.263
10/8/16 16:24,0.222
10/8/16 16:30,0.232
10/8/16 16:36,0.204
10/8/16 16:42,0.243
10/8/16 16:48,0.253
10/8/16 16:54,0.282
10/8/16 17:00,0.24
10/8/16 17:06,0.222
10/8/16 17:12,0.209
10/8/16 17:18,0.181
10/8/16 17:24,0.183
10/8/16 17:30,0.249
10/8/16 17:36,0.253
10/8/16 17:42,0.213
10/8/16 17:48,0.169
10/8/16 17:54,0.185
10/8/16 18:00,0.126
10/8/16 18:06,0.262
10/8/16 18:12,0.214
10/8/16 18:18,0.27
10/8/16 18:24,0.303
10/8/16 18:30,0.195
10/8/16 18:36,0.265
10/8/16 18:42,0.182
10/8/16 18:48,0.273
10/8/16 18:54,0.243
10/8/16 19:00,0.265
10/8/16 19:06,0.319
10/8/16 19:12,0.278
10/8/16 19:18,0.289
10/8/16 19:24,0.254
10/8/16 19:30,0.259
10/8/16 19:36,0.236
10/8/16 19:42,0.205
10/8/16 19:48,0.235
10/8/16 19:54,0.245
10/8/16 20:00,0.249
10/8/16 20:06,0.276
10/8/16 20:12,0.247
10/8/16 20:18,0.246
10/8/16 20:24,0.249
10/8/16 20:30,0.243
10/8/16 20:36,0.239
10/8/16 20:42,0.267
10/8/16 20:48,0.272
10/8/16 20:54,0.209
10/8/16 21:00,0.238
10/8/16 21:06,0.191
10/8/16 21:12,0.165
10/8/16 21:18,0.156
10/8/16 21:24,0.149
10/8/16 21:30,0.17
10/8/16 21:36,0.184
10/8/16 21:42,0.196
10/8/16 21:48,0.232
10/8/16 21:54,0.214
10/8/16 22:00,0.225
10/8/16 22:06,0.212
10/8/16 22:12,0.189
10/8/16 22:18,0.186
10/8/16 22:24,0.181
10/8/16 22:30,0.195
10/8/16 22:36,0.211
10/8/16 22:42,0.2
10/8/16 22:48,0.23
10/8/16 22:54,0.268
10/8/16 23:00,0.238
10/8/16 23:06,0.256
10/8/16 23:12,0.258
10/8/16 23:18,0.254
10/8/16 23:24,0.26
10/8/16 23:30,0.238
10/8/16 23:36,0.244
10/8/16 23:42,0.249
10/8/16 23:48,0.236
10/8/16 23:54,0.265
10/9/16 0:00,0.254
10/9/16 0:06,0.245
10/9/16 0:12,0.257
10/9/16 0:18,0.265
10/9/16 0:24,0.227
10/9/16 0:30,0.222
10/9/16 0:36,0.212
10/9/16 0:42,0.156
10/9/16 0:48,0.191
10/9/16 0:54,0.162
10/9/16 1:00,0.178
10/9/16 1:06,0.184
10/9/16 1:12,0.176
10/9/16 1:18,0.165
10/9/16 1:24,0.153
10/9/16 1:30,0.119
10/9/16 1:36,0.132
10/9/16 1:42,0.115
10/9/16 1:48,0.147
10/9/16 1:54,0.135
10/9/16 2:00,0.124
10/9/16 2:06,0.164
10/9/16 2:12,0.184
10/9/16 2:18,0.172
10/9/16 2:24,0.202
10/9/16 2:30,0.187
10/9/16 2:36,0.165
10/9/16 2:42,0.155
10/9/16 2:48,0.149
10/9/16 2:54,0.134
10/9/16 3:00,0.176
10/9/16 3:06,0.194
10/9/16 3:12,0.225
10/9/16 3:18,0.261
10/9/16 3:24,0.269
10/9/16 3:30,0.265
10/9/16 3:36,0.202
10/9/16 3:42,0.239
10/9/16 3:48,0.237
10/9/16 3:54,0.212
10/9/16 4:00,0.255
10/9/16 4:06,0.24
10/9/16 4:12,0.197
10/9/16 4:18,0.251
10/9/16 4:24,0.201
10/9/16 4:30,0.239
10/9/16 4:36,0.246
10/9/16 4:42,0.213
10/9/16 4:48,0.211
10/9/16 4:54,0.18
10/9/16 5:00,0.158
10/9/16 5:06,0.191
10/9/16 5:12,0.179
10/9/16 5:18,0.193
10/9/16 5:24,0.198
10/9/16 5:30,0.169
10/9/16 5:36,0.182
10/9/16 5:42,0.174
10/9/16 5:48,0.181
10/9/16 5:54,0.21
10/9/16 6:00,0.213
