Time,Difference
10/8/16 9:42,0.255
10/8/16 9:48,0.255
10/8/16 9:54,0.254
10/8/16 10:00,0.249
10/8/16 10:06,0.242
10/8/16 10:12,0.237
10/8/16 10:18,0.226
10/8/16 10:24,0.215
10/8/16 10:30,0.201
10/8/16 10:36,0.194
10/8/16 10:42,0.19
10/8/16 10:48,0.185
10/8/16 10:54,0.186
10/8/16 11:00,0.178
10/8/16 11:06,0.174
10/8/16 11:12,0.167
10/8/16 11:18,0.16
10/8/16 11:24,0.151
10/8/16 11:30,0.138
10/8/16 11:36,0.124
10/8/16 11:42,0.108
10/8/16 11:48,0.094
10/8/16 11:54,0.083
10/8/16 12:00,0.061
10/8/16 12:06,0.046
10/8/16 12:12,0.026
10/8/16 12:18,0.007
10/8/16 12:24,-0.009
10/8/16 12:30,-0.017
10/8/16 12:36,-0.042
10/8/16 12:42,-0.059
10/8/16 12:48,-0.075
10/8/16 12:54,-0.102
10/8/16 13:00,-0.132
10/8/16 13:06,-0.161
10/8/16 13:12,-0.181
10/8/16 13:18,-0.198
10/8/16 13:24,-0.211
10/8/16 13:30,-0.224
10/8/16 13:36,-0.224
10/8/16 13:42,-0.234
10/8/16 13:48,-0.238
10/8/16 13:54,-0.238
10/8/16 14:00,-0.228
10/8/16 14:06,-0.225
10/8/16 14:12,-0.222
10/8/16 14:18,-0.23
10/8/16 14:24,-0.233
10/8/16 14:30,-0.234
10/8/16 14:36,-0.237
10/8/16 14:42,-0.235
10/8/16 14:48,-0.227
10/8/16 14:54,-0.216
10/8/16 15:00,-0.204
10/8/16 15:06,-0.193
10/8/16 15:12,-0.188
10/8/16 15:18,-0.178
10/8/16 15:24,-0.171
10/8/16 15:30,-0.162
10/8/16 15:36,-0.158
10/8/16 15:42,-0.151
10/8/16 15:48,-0.145
10/8/16 15:54,-0.137
10/8/16 16:00,-0.13
10/8/16 16:06,-0.126
10/8/16 16:12,-0.124
10/8/16 16:18,-0.116
10/8/16 16:24,-0.114
10/8/16 16:30,-0.107
10/8/16 16:36,-0.099
10/8/16 16:42,-0.091
10/8/16 16:48,-0.086
10/8/16 16:54,-0.084
10/8/16 17:00,-0.084
10/8/16 17:06,-0.08
10/8/16 17:12,-0.083
10/8/16 17:18,-0.077
10/8/16 17:24,-0.08
10/8/16 17:30,-0.081
10/8/16 17:36,-0.081
10/8/16 17:42,-0.076
10/8/16 17:48,-0.067
10/8/16 17:54,-0.064
10/8/16 18:00,-0.056
10/8/16 18:06,-0.054
10/8/16 18:12,-0.048
10/8/16 18:18,-0.039
10/8/16 18:24,-0.034
10/8/16 18:30,-0.024
10/8/16 18:36,-0.016
10/8/16 18:42,-0.006
10/8/16 18:48,0.004
10/8/16 18:54,0.015
10/8/16 19:00,0.022
10/8/16 19:06,0.035
10/8/16 19:12,0.047
10/8/16 19:18,0.051
10/8/16 19:24,0.057
10/8/16 19:30,0.062
10/8/16 19:36,0.066
10/8/16 19:42,0.074
10/8/16 19:48,0.081
10/8/16 19:54,0.085
10/8/16 20:00,0.093
10/8/16 20:06,0.103
10/8/16 20:12,0.112
10/8/16 20:18,0.116
10/8/16 20:24,0.119
10/8/16 20:30,0.128
10/8/16 20:36,0.139
10/8/16 20:42,0.143
10/8/16 20:48,0.153
10/8/16 20:54,0.161
10/8/16 21:00,0.164
10/8/16 21:06,0.169
10/8/16 21:12,0.166
10/8/16 21:18,0.17
10/8/16 21:24,0.172
10/8/16 21:30,0.175
10/8/16 21:36,0.176
10/8/16 21:42,0.174
10/8/16 21:48,0.177
10/8/16 21:54,0.175
10/8/16 22:00,0.177
10/8/16 22:06,0.179
10/8/16 22:12,0.179
10/8/16 22:18,0.182
10/8/16 22:24,0.182
10/8/16 22:30,0.182
10/8/16 22:36,0.181
10/8/16 22:42,0.171
10/8/16 22:48,0.164
10/8/16 22:54,0.159
10/8/16 23:00,0.158
10/8/16 23:06,0.158
10/8/16 23:12,0.156
10/8/16 23:18,0.152
10/8/16 23:24,0.148
10/8/16 23:30,0.139
10/8/16 23:36,0.131
10/8/16 23:42,0.12
10/8/16 23:48,0.115
10/8/16 23:54,0.107
10/9/16 0:00,0.102
10/9/16 0:06,0.097
10/9/16 0:12,0.092
10/9/16 0:18,0.084
10/9/16 0:24,0.079
10/9/16 0:30,0.071
10/9/16 0:36,0.067
10/9/16 0:42,0.06
10/9/16 0:48,0.056
10/9/16 0:54,0.052
10/9/16 1:00,0.049
10/9/16 1:06,0.044
10/9/16 1:12,0.044
10/9/16 1:18,0.048
10/9/16 1:24,0.045
10/9/16 1:30,0.048
10/9/16 1:36,0.046
10/9/16 1:42,0.046
10/9/16 1:48,0.051
10/9/16 1:54,0.053
10/9/16 2:00,0.053
10/9/16 2:06,0.054
10/9/16 2:12,0.057
10/9/16 2:18,0.066
10/9/16 2:24,0.065
10/9/16 2:30,0.065
10/9/16 2:36,0.07
10/9/16 2:42,0.074
10/9/16 2:48,0.077
10/9/16 2:54,0.08
10/9/16 3:00,0.081
10/9/16 3:06,0.078
10/9/16 3:12,0.085
10/9/16 3:18,0.085
10/9/16 3:24,0.091
10/9/16 3:30,0.092
10/9/16 3:36,0.094
10/9/16 3:42,0.097
10/9/16 3:48,0.102
10/9/16 3:54,0.104
10/9/16 4:00,0.103
10/9/16 4:06,0.1
10/9/16 4:12,0.096
10/9/16 4:18,0.096
10/9/16 4:24,0.1
10/9/16 4:30,0.103
10/9/16 4:36,0.103
10/9/16 4:42,0.099
10/9/16 4:48,0.102
10/9/16 4:54,0.1
10/9/16 5:00,0.106
10/9/16 5:06,0.115
10/9/16 5:12,0.119
10/9/16 5:18,0.124
10/9/16 5:24,0.131
10/9/16 5:30,0.138
10/9/16 5:36,0.146
10/9/16 5:42,0.152
10/9/16 5:48,0.151
10/9/16 5:54,0.151
10/9/16 6:00,0.154
